href,title,date
https://ccds.fzu.edu.cn/info/1161/10558.htm,心怀壮志，未来可期 | 计算机学院2024年毕业典礼暨学位授予仪式隆重举行,2024-06-21
https://ccds.fzu.edu.cn/info/1161/10557.htm,我院顺利举行“智慧接力，梦想启航”就业经验分享会,2024-06-20
https://ccds.fzu.edu.cn/info/1161/10556.htm,“一站式”学生社区 | 大牛掌灯·计算机职场人的职场素养修炼之路——第六期“计算机青年·牛牛汇”顺...,2024-06-15
https://ccds.fzu.edu.cn/info/1161/10547.htm,“一站式”学生社区 | 计算机学院企业导师谢国荣进学生社区分享就业经验,2024-06-13
https://ccds.fzu.edu.cn/info/1161/10543.htm,党纪学习教育 | 计算机学院党委副书记兼纪委书记曹乐平为楼宇党支部党员上党课（思政课）,2024-06-07
https://ccds.fzu.edu.cn/info/1161/10542.htm,“一站式”学生社区 | 计算机学院开展《习近平与大学生朋友们》（第二卷）读书会,2024-06-06
https://ccds.fzu.edu.cn/info/1161/10548.htm,计算机学院成功举办“以赛促学，以赛促创” 竞赛经验交流会,2024-06-03
https://ccds.fzu.edu.cn/info/1161/10535.htm,【党纪学习教育】我院党委曹乐平副书记给毕业班学生党员上党课(思政课),2024-06-03
https://ccds.fzu.edu.cn/info/1161/10527.htm,“一站式”学生社区 | 校党委常委、组织部部长、33号楼楼宇总指导员黄阿火部长在学生社区讲授党纪学...,2024-05-31
https://ccds.fzu.edu.cn/info/1161/10521.htm,第十一届福建省大学生程序设计竞赛暨2024年CCPC全国邀请赛（福州）在福州大学成功举办,2024-05-27
https://ccds.fzu.edu.cn/info/1161/10526.htm,喜报 | 我院获福州地区大学城文化艺术节暨福州大学第三十七届文化艺术节舞蹈大赛第一名,2024-05-27
https://ccds.fzu.edu.cn/info/1161/10525.htm,三次加时！绝杀！计算机学院勇夺福州大学研究生篮球嘉年华季军！,2024-05-27
https://ccds.fzu.edu.cn/info/1161/10515.htm,强国有我 青春有为 | 计算机学院举行纪念五四运动105周年暨协同育人表彰大会,2024-05-21
https://ccds.fzu.edu.cn/info/1161/10502.htm,“一站式”学生社区 | 计算机学院 “程序设计，学习共行”宿舍程序设计大赛圆满举行,2024-05-20
https://ccds.fzu.edu.cn/info/1161/10500.htm,“一站式”学生社区 | Github star数全球前100！DataWhale社区福大行来啦！,2024-05-19
https://ccds.fzu.edu.cn/info/1161/10497.htm,喜报 | 计算机学院2024年国际（美国）大学生数学建模竞赛获奖数全校第一！,2024-05-17
https://ccds.fzu.edu.cn/info/1161/10496.htm,上央视，计算机青年生涯规划这样做,2024-05-17
https://ccds.fzu.edu.cn/info/1161/10474.htm,【“三种精神”践行者】周嘉晟：荣登《人民日报》的国奖代表,2024-05-11
https://ccds.fzu.edu.cn/info/1161/10467.htm,五四青年节 | 挺膺担当，福大计算机青年登上《人民日报》！,2024-05-05
https://ccds.fzu.edu.cn/info/1161/10468.htm,计算机与大数据学院举办“遇见·我和我的祖国”校友师生礼赞中华大演说,2024-04-30
https://ccds.fzu.edu.cn/info/1161/10411.htm,喜报 | 我院在学习贯彻习近平文化思想暨福州大学第八届“一‘马’当先”知识竞赛喜获佳绩,2024-04-26
https://ccds.fzu.edu.cn/info/1161/10407.htm,A档！福州大学荣登计算机竞赛指数排行榜前3%！,2024-04-24
https://ccds.fzu.edu.cn/info/1161/10406.htm,我院顺利举行分党校入党积极分子培训班开班仪式暨系列党课,2024-04-22
https://ccds.fzu.edu.cn/info/1161/10410.htm,踏青拾弃 | 环保系列活动顺利结束,2024-04-22
https://ccds.fzu.edu.cn/info/1161/10408.htm,登峰计划 | 福州大学留学嘉年华系列活动考研留学双规划分享会——计算机与大数据学院专场顺利举办,2024-04-17
https://ccds.fzu.edu.cn/info/1161/10395.htm,福大代表队获2024 ASC世界大学生超级计算机竞赛总决赛一等奖,2024-04-16
https://ccds.fzu.edu.cn/info/1161/10405.htm,我院在福州大学“振奋杯”羽毛球团体联赛喜获佳绩,2024-04-16
https://ccds.fzu.edu.cn/info/1161/10389.htm,阳春送岗 数智职引 | 福州大学2024年新一代信息技术类专场校园双选会顺利举行,2024-04-14
https://ccds.fzu.edu.cn/info/1161/10399.htm,“一站式”学生社区 | 我院党委副书记傅茂松参加2021级信息安全1班主题班会,2024-04-13
https://ccds.fzu.edu.cn/info/1161/10390.htm,登峰计划 | 我院开展顺利“朋辈面对面”系列活动,2024-04-12
https://ccds.fzu.edu.cn/info/1161/10391.htm,青禾计划|我院顺利开展2022级IT行业解析和新机遇分享,2024-04-10
https://ccds.fzu.edu.cn/info/1161/10387.htm,咫尺青绿，文明生态 | 环保绘画作品一览,2024-04-10
https://ccds.fzu.edu.cn/info/1161/10386.htm,我院顺利召开春季学生骨干培训会,2024-04-09
https://ccds.fzu.edu.cn/info/1161/10380.htm,我院顺利举行第三期青马班主题讲座暨学生骨干春季培训,2024-04-03
https://ccds.fzu.edu.cn/info/1161/10382.htm,我为同学做实事 | 志愿服务他人，善意书写青春,2024-04-01
https://ccds.fzu.edu.cn/info/1161/10379.htm,跃动指尖的激情 | 我院乒乓球个人赛完美谢幕,2024-04-01
https://ccds.fzu.edu.cn/info/1161/10381.htm,登峰计划 | 我院顺利开展2025届就业新风向分析与行动指南专题分享会,2024-03-30
https://ccds.fzu.edu.cn/info/1161/10368.htm,登峰计划 | 我院顺利开展2025届公考系列专题分享会,2024-03-29
https://ccds.fzu.edu.cn/info/1161/10367.htm,朋辈赋能，互助成长 | 我院举办“生命守门员”专题分享会,2024-03-29
https://ccds.fzu.edu.cn/info/1161/10349.htm,启明星计划 | 我院2023级本科生召开多场学情分析专题班会,2024-03-26
https://ccds.fzu.edu.cn/info/1161/10365.htm,雷锋月 | 春暖雷锋行，敬老献爱心,2024-03-25
https://ccds.fzu.edu.cn/info/1161/10350.htm,登高望远，携手共进 | 计算机与大数据学院顺利举办考研经验分享会,2024-03-24
https://ccds.fzu.edu.cn/info/1161/10366.htm,雷锋月 | 叮咚，你有一封新的回信~,2024-03-23
https://ccds.fzu.edu.cn/info/1161/10348.htm,我院举行学生社区33号楼楼宇指导员与学生代表座谈会,2024-03-22
https://ccds.fzu.edu.cn/info/1161/10340.htm,我院举办“实践归来话成长，踔厉奋发新征程”分享交流会,2024-03-12
https://ccds.fzu.edu.cn/info/1161/10267.htm,雷锋月 | 我院顺利开展“素颜课桌”志愿服务活动,2024-03-10
https://ccds.fzu.edu.cn/info/1161/10265.htm,登峰计划｜计算机学院顺利举办2025届保研经验分享交流会,2024-03-08
https://ccds.fzu.edu.cn/info/1161/10247.htm,“龘”步向前，做足功课，新学期我们这样开始！,2024-03-04
https://ccds.fzu.edu.cn/info/1161/10214.htm,我院寒假主题社会实践“数字照亮文脉之光，技术护航古厝保护”获《中国教育报》报道,2024-02-26
https://ccds.fzu.edu.cn/info/1161/10205.htm,福大代表队连续第五次晋级世界大学生超级计算机竞赛总决赛！,2024-02-05
https://ccds.fzu.edu.cn/info/1161/10208.htm,古厝新数，行迹福州 | 企话数智开新界，访企拓岗促就业,2024-01-30
https://ccds.fzu.edu.cn/info/1161/10211.htm,古厝新数，行迹福州 | 寻迹古厝文脉，长存数字心弦,2024-01-29
https://ccds.fzu.edu.cn/info/1161/10207.htm,古厝新数，行迹福州 | 濂江碧波荡漾千顷，书院古韵传承千年,2024-01-28
https://ccds.fzu.edu.cn/info/1161/10209.htm,古厝新数，行迹福州 | 青砖古厝承千年，数字科技塑新颜,2024-01-27
https://ccds.fzu.edu.cn/info/1161/10176.htm,赛出“芯”风采！我院学子喜获EDA精英挑战赛二等奖2项！,2024-01-26
https://ccds.fzu.edu.cn/info/1161/10175.htm,喜报 | 我院本科生周嘉晟论文被IEEE ICC会议录用！,2024-01-26
https://ccds.fzu.edu.cn/info/1161/10212.htm,古厝新数，行迹福州 | 英才横溢著传世，赤子之心永流传,2024-01-25
https://ccds.fzu.edu.cn/info/1161/10210.htm,古厝新数，行迹福州 | 探古厝文脉价值，寻数字创新之法,2024-01-24
https://ccds.fzu.edu.cn/info/1161/10197.htm,寻建州四宝，助振兴之路 | 以科技创新，促农之发展,2024-01-22
https://ccds.fzu.edu.cn/info/1161/10196.htm,寻建州四宝，助振兴之路 | 以党带群众，助乡村振兴,2024-01-22
https://ccds.fzu.edu.cn/info/1161/10195.htm,寻建州四宝，助振兴之路 | 茶香飘千里，乡村兴万家,2024-01-22
https://ccds.fzu.edu.cn/info/1161/10198.htm,寻建州四宝，助振兴之路 | 直播新生态，助传统发展,2024-01-21
https://ccds.fzu.edu.cn/info/1161/10166.htm,我院2022级计算机3班团支部顺利召开团员和青年主题教育专题组织生活会,2024-01-13
https://ccds.fzu.edu.cn/info/1161/10145.htm,我院2021级计算机与信息安全学生党支部举行党员交流分享会,2024-01-04
https://ccds.fzu.edu.cn/info/1161/10142.htm,我院顺利开展“暖冬行动，衣爱为名”旧物回收活动,2023-12-29
https://ccds.fzu.edu.cn/info/1161/10129.htm,访企拓岗 | 我院师生参加福昕软件公司人才沙龙活动,2023-12-28
https://ccds.fzu.edu.cn/info/1161/10107.htm,我院党委书记李文涛与联系学生面对面座谈交流,2023-12-22
https://ccds.fzu.edu.cn/info/1161/10118.htm,喜报 | 我院荣获2023年校新闻宣传工作两项十佳,2023-12-22
https://ccds.fzu.edu.cn/info/1161/10119.htm,计算机学院召开岁末年初校园安全稳定工作会议,2023-12-20
https://ccds.fzu.edu.cn/info/1161/10128.htm,我院举行2023年度辅导员工作考核会议暨学院2024届毕业生就业创业工作推进会,2023-12-20
https://ccds.fzu.edu.cn/info/1161/10120.htm,我院举行第三期“青马工程”大学生骨干培训班开班仪式第一讲暨团支书秋季培训,2023-12-16
https://ccds.fzu.edu.cn/info/1161/10086.htm,启明星计划|我院成功举办“职引未来，‘屿’你同行”职业生涯规划分享会,2023-12-15
https://ccds.fzu.edu.cn/info/1161/10095.htm,启明星计划｜我院顺利开展2023级新生班导师例会暨期末温书迎考座谈会,2023-12-11
https://ccds.fzu.edu.cn/info/1161/10054.htm,博学论坛 | “迎战期末，科学备考”期末考试备考经验交流会顺利举办,2023-12-11
https://ccds.fzu.edu.cn/info/1161/10053.htm,计算机学院团委：念好“三字诀”，推动团员和青年主题教育走深走实,2023-12-11
https://ccds.fzu.edu.cn/info/1161/10065.htm,我院2021级计算机类与信息安全专业开展校十佳团支部经验分享交流会和学风建设沙龙活动,2023-12-09
https://ccds.fzu.edu.cn/info/1161/10052.htm,喜讯|我院学子获省易班“歌筑万家灯火情 ， ‘易’绘盛世华夏梦”主题活动优秀作品奖,2023-12-06
https://ccds.fzu.edu.cn/info/1161/10094.htm,喜讯|我院学子在第十六届福建省大学生职业规划大赛福州大学选拔赛决赛中荣获佳绩,2023-12-01
https://ccds.fzu.edu.cn/info/1161/10041.htm,六十五载梦激昂，“新”新光璀璨照征途‖最好的青春在这里，四院联合迎新晚会献给2023级的我们！,2023-11-27
https://ccds.fzu.edu.cn/info/1161/10017.htm,“一站式”学生社区|“小青蜂”来啦！“‘机’巧灵动·用心呵护”，义务维修活动顺利开展！,2023-11-27
https://ccds.fzu.edu.cn/info/1161/10012.htm,我院顺利举办“英”有尽有，登峰造“级” 英语四六级打卡活动,2023-11-27
https://ccds.fzu.edu.cn/info/1161/10008.htm,一研为定｜倒计时30天，计算机学院加油大礼包为你叠满buff！,2023-11-23
https://ccds.fzu.edu.cn/info/1161/10007.htm,国家一等奖+1！我院数学建模竞赛获奖+24！,2023-11-23
https://ccds.fzu.edu.cn/info/1161/10002.htm,我院分党校第五期入党积极分子培训班顺利举行,2023-11-22
https://ccds.fzu.edu.cn/info/1161/10011.htm,学习进行时｜我院学生骨干集体研读《中国共产主义青年团普通高等学校基层组织工作条例》,2023-11-22
https://ccds.fzu.edu.cn/info/1161/10006.htm,以青春热血，护国旗荣光｜敬礼！我院举行2023级学生升旗仪式！,2023-11-21
https://ccds.fzu.edu.cn/info/1161/10013.htm,启明星计划｜打开编程大门的钥匙——我院开展C语言导学主题分享会,2023-11-20
https://ccds.fzu.edu.cn/info/1161/9997.htm,我院顺利举行秋季学生骨干培训会,2023-11-20
https://ccds.fzu.edu.cn/info/1161/9996.htm,我院团委学生会顺利召开学习省学联第十一次代表大会议精神研讨学习会,2023-11-18
https://ccds.fzu.edu.cn/info/1161/9995.htm,喜报 | 我院2021级计算机5班团支部荣获福州大学“十佳团支部立项”称号,2023-11-18
https://ccds.fzu.edu.cn/info/1161/9975.htm,校运会|燃！！！计算机青年闪耀赛场,2023-11-12
https://ccds.fzu.edu.cn/info/1161/9985.htm,计算机学院研究生会举行“学习福建省学生联合会第十一次代表大会精神”讨论会,2023-11-10
https://ccds.fzu.edu.cn/info/1161/9989.htm,启明星计划 | 学生工作部（处）党员干部联系我院2023级新生交流座谈会顺利举行,2023-11-09
https://ccds.fzu.edu.cn/info/1161/9971.htm,校运会|齐心协力，剑指冠军，燃情校运！,2023-11-08
https://ccds.fzu.edu.cn/info/1161/9952.htm,献礼65周年校庆 |登上央视《新闻联播》！计算机学院 “挑战杯”赛场传捷报！,2023-11-06
https://ccds.fzu.edu.cn/info/1161/9950.htm,计算机学院举行处级干部联系“一站式”学生社区工作启动暨楼宇兼合党支部授牌仪式,2023-11-03
https://ccds.fzu.edu.cn/info/1161/9945.htm,喜报｜大满贯！计算机学院在福州大学易班工作站优秀集体和个人评比中斩获全项荣誉！,2023-11-01
https://ccds.fzu.edu.cn/info/1161/9990.htm,我院青协志愿者到五福缘敬老院开展重阳节活动,2023-10-30
https://ccds.fzu.edu.cn/info/1161/9936.htm,喜迎65周年校庆|癸卯金秋，共贺校庆，计算机校友们回家啦！,2023-10-29
https://ccds.fzu.edu.cn/info/1161/9923.htm,喜迎65周年校庆|“青春有很多BUG”——福州大学超算团队亮相“青春逐梦·强国有我”（第二季）主题短...,2023-10-27
https://ccds.fzu.edu.cn/info/1161/9986.htm,我院青协顺利开展旧物回收活动,2023-10-23
https://ccds.fzu.edu.cn/info/1161/9916.htm,金秋十月，重阳佳节！游园会计算机学院和你一起逛！,2023-10-23
https://ccds.fzu.edu.cn/info/1161/9919.htm,启明星计划|万物皆数，大学生应该如何学好数学？——我院开展学好大学数学专题分享会,2023-10-22
https://ccds.fzu.edu.cn/info/1161/9915.htm,启明星计划|我院开展计算机科学与技术实验班介绍会,2023-10-20
https://ccds.fzu.edu.cn/info/1161/9946.htm,启明星计划|计算机学院举办英语学习经验分享会,2023-10-20
https://ccds.fzu.edu.cn/info/1161/9896.htm,喜迎65周年校庆|计算机学院2023级新生田径运动会圆满收官,2023-10-16
https://ccds.fzu.edu.cn/info/1161/9897.htm,献礼65周年校庆｜我院承办华为智能基座鲲鹏高校行2023福州大学站,2023-10-15
https://ccds.fzu.edu.cn/info/1161/9894.htm,国庆实践|百折不挠锤炼过硬本领，大爱无疆照亮事业前程,2023-10-12
https://ccds.fzu.edu.cn/info/1161/9895.htm,国庆实践|对话全国扶贫先进个人，探讨青年基层就业出路,2023-10-10
https://ccds.fzu.edu.cn/info/1161/9877.htm,我院举行历届辅导员座谈交流会,2023-10-08
https://ccds.fzu.edu.cn/info/1161/9881.htm,国庆实践|学习长汀智慧，展现福大魅力,2023-10-08
https://ccds.fzu.edu.cn/info/1161/9874.htm,国庆实践｜计算机青年感悟长汀红色精神，引导科学就业观念,2023-10-07
https://ccds.fzu.edu.cn/info/1161/9873.htm,吟金秋满月，诵盛世华诞|计算机与大数据学院新生歌手赛决赛圆满落幕,2023-09-27
https://ccds.fzu.edu.cn/info/1161/9865.htm,我院1983级校友“相识40年”返校,2023-09-26
https://ccds.fzu.edu.cn/info/1161/9872.htm,福州大学关工委副主任许亚明老师为计算机学院2023级新生上开学第一课,2023-09-26
https://ccds.fzu.edu.cn/info/1161/10010.htm,计算机学院第三次研究生代表大会顺利召开,2023-09-26
https://ccds.fzu.edu.cn/info/1161/9869.htm,计算机与大数据学院、软件学院第三次学生代表大会顺利召开,2023-09-25
https://ccds.fzu.edu.cn/info/1161/9871.htm,踔厉前行，砥砺奋进｜计算机学院隆重举行2023级新生开学典礼,2023-09-25
https://ccds.fzu.edu.cn/info/1161/9863.htm,喜讯|我院学子在中国高校智能机器人创意大赛斩获全国总决赛二等奖,2023-09-22
https://ccds.fzu.edu.cn/info/1161/9853.htm,计算机学院游泳队在福州大学游泳比赛中取得总分第二名的佳绩！,2023-09-18
https://ccds.fzu.edu.cn/info/1161/9852.htm,我院举办“实践归来话成长，踔厉奋发新征程”分享座谈会,2023-09-16
https://ccds.fzu.edu.cn/info/1161/9835.htm,守护青春，网络有你|计算机学院顺利开展2023年网络安全宣传周校园日活动,2023-09-14
https://ccds.fzu.edu.cn/info/1161/9827.htm,启明星计划|计算机学院顺利举行2023级本科生新生入学周教育活动,2023-09-13
https://ccds.fzu.edu.cn/info/1161/9828.htm,“新”血来潮，找的就是你！|计算机学院前往铜盘校区开展部门宣讲,2023-09-09
https://ccds.fzu.edu.cn/info/1161/9868.htm,编译青春，砥砺奋进|计算机学院顺利开展2023级研究生新生入学教育,2023-09-07
https://ccds.fzu.edu.cn/info/1161/9776.htm,迎新日|萌新们你好，欢迎到站，福州大学站,2023-08-27
https://ccds.fzu.edu.cn/info/1161/9775.htm,迎新日|Buff加满！院士校长为我戴校徽！,2023-08-26
https://ccds.fzu.edu.cn/info/1161/9758.htm,我院计算机系1988级校友返校举行毕业三十周年聚会活动,2023-08-20
https://ccds.fzu.edu.cn/info/1161/9749.htm,喜讯|昆冈众创学生党支部顺利通过教育部第二批全国高校“百个研究生样板党支部”验收,2023-08-11
https://ccds.fzu.edu.cn/info/1161/9731.htm,习声嘹亮，青春奋进|追寻习近平总书记足迹，乡村振兴正当时，计算机青年在行动,2023-07-25
https://ccds.fzu.edu.cn/info/1161/9728.htm,【主题教育】校党委常委、副校长郭文忠带领计算机学院博士实践队前往北卡科技调研,2023-07-24
https://ccds.fzu.edu.cn/info/1161/9717.htm,资助政策乡村行|寻足迹、看振兴、念党恩，资助路上“一个都不能少”,2023-07-17
https://ccds.fzu.edu.cn/info/1161/9716.htm,习声嘹亮，青春奋进|退伍不褪色，永葆军旅魂，退役军人给这群大学生上了一堂思政课,2023-07-17
https://ccds.fzu.edu.cn/info/1161/9715.htm,习声嘹亮，青春奋进|石头屋里的党课，三代村支书与这群大学生共话畲村振兴梦,2023-07-17
https://ccds.fzu.edu.cn/info/1161/9714.htm,习声嘹亮，青春奋进|连家船民上岸感党恩，茅草房屋改造念党情,2023-07-17
https://ccds.fzu.edu.cn/info/1161/9713.htm,习声嘹亮，青春奋进|一思一行关乎振兴之要，一村一品成就致富之业,2023-07-17
https://ccds.fzu.edu.cn/info/1161/9712.htm,习声嘹亮，青春奋进|滴水穿石共成脱贫之就，弱鸟先飞终振下党之兴,2023-07-17
https://ccds.fzu.edu.cn/info/1161/9708.htm,数智莆仙，耕“云”乡土 |从摆脱贫困到乡村振兴，走进省级扶贫开发重点村西苑村,2023-07-08
https://ccds.fzu.edu.cn/info/1161/9707.htm,数智莆仙，耕“云”乡土 | 走进凤山，以青春献党，悟乡村振兴,2023-07-07
https://ccds.fzu.edu.cn/info/1161/9725.htm,【主题教育】校党委常委、副校长郭文忠参加计算机学院“青春筑梦数字中国”博士实践队赴高新技术企...,2023-07-07
https://ccds.fzu.edu.cn/info/1161/9704.htm,数智莆仙，耕“云”乡土 | 滴水穿石守护前溪故事，久久为功探索振兴道路,2023-07-06
https://ccds.fzu.edu.cn/info/1161/9703.htm,数智莆仙，耕“云”乡土|筑梦希望小学，爱在钟山镇,2023-07-05
https://ccds.fzu.edu.cn/info/1161/9701.htm,数智莆仙，耕“云”乡土|对话老中青三代兴农人，解读乡村振兴里的“中国梦”,2023-07-05
https://ccds.fzu.edu.cn/info/1161/9681.htm,主题教育|我院与福建师范大学计算机与网络空间安全学院（软件学院）考察交流会顺利举行,2023-06-30
https://ccds.fzu.edu.cn/info/1161/9677.htm,释放无限创想！2023华为开发者大会·福州分会场在铜盘校区成功举办,2023-06-28
https://ccds.fzu.edu.cn/info/1161/9661.htm,【主题教育】“深化校企合作，探索金融科技人才培养”  昆冈众创学生党支部与兴业证券金融科技部第...,2023-06-21
https://ccds.fzu.edu.cn/info/1161/9656.htm,“三全育人”工作展示||计算机与大数据学院：聚焦三个维度 “三全育人”改革提质显效,2023-06-19
https://ccds.fzu.edu.cn/info/1161/9658.htm,云程发轫，万里可期|计算机与大数据学院、软件学院隆重举行2023年毕业典礼暨学位授予仪式,2023-06-16
https://ccds.fzu.edu.cn/info/1161/9641.htm,导师有约·登峰计划|计算机学院举行青年教师与同学们座谈交流活动,2023-06-15
https://ccds.fzu.edu.cn/info/1161/9634.htm,【主题教育】我院师生热议习近平总书记在中共中央政治局第五次集体学习时的重要讲话精神,2023-06-12
https://ccds.fzu.edu.cn/info/1161/9632.htm,“一站式”学生社区｜计算机学院举行2023届毕业生座谈会,2023-06-12
https://ccds.fzu.edu.cn/info/1161/9633.htm,青春不散场|2019级本科生毕业篮球赛圆满落幕,2023-06-10
https://ccds.fzu.edu.cn/info/1161/9629.htm,“回收闲置，旧物传情”我院开展旧物回收系列活动,2023-06-09
https://ccds.fzu.edu.cn/info/1161/9635.htm,计算机学院“一站式”学生社区自习室上新啦！！,2023-06-09
https://ccds.fzu.edu.cn/info/1161/9628.htm,我院顺利举办研究生就业经验分享会,2023-06-04
https://ccds.fzu.edu.cn/info/1161/9592.htm,我院顺利举行2001级校友分享交流活动,2023-06-02
https://ccds.fzu.edu.cn/info/1161/9579.htm,"喜讯！我院在学校""振奋杯""乒乓球联赛再获佳绩",2023-05-31
https://ccds.fzu.edu.cn/info/1161/9577.htm,我院顺利开展“5.25”心理健康院系列活动,2023-05-30
https://ccds.fzu.edu.cn/info/1161/9593.htm,主题教育|我院学子荣获“学思践悟二十大，争做时代好青年”主题演讲大赛一等奖,2023-05-29
https://ccds.fzu.edu.cn/info/1161/9574.htm,我院与福建海峡人力资源股份有限公司产教融合交流会顺利举行,2023-05-24
https://ccds.fzu.edu.cn/info/1161/9573.htm,我院顺利举办第二期青马班主题教育活动暨学生骨干春季培训,2023-05-24
https://ccds.fzu.edu.cn/info/1161/9571.htm,【主题教育】学院党委傅茂松副书记为昆冈众创学生党支部上党课,2023-05-18
https://ccds.fzu.edu.cn/info/1161/9542.htm,我院举行2023届毕业生就业推进会,2023-05-16
https://ccds.fzu.edu.cn/info/1161/9520.htm,启明星计划|我院开展“做好规划，拥抱未来”活动,2023-05-15
https://ccds.fzu.edu.cn/info/1161/9519.htm,主题教育|包揽冠军、季军、优秀奖！我院在学校第七届大学生学习马克思主义理论“一‘马’当先”知识...,2023-05-15
https://ccds.fzu.edu.cn/info/1161/9518.htm,主题教育|我院在学校2023年国家安全知识竞赛中斩获佳绩,2023-05-14
https://ccds.fzu.edu.cn/info/1161/9504.htm,我院荣获福州大学“奋进青春·强国有我”朗诵大赛第四名,2023-05-10
https://ccds.fzu.edu.cn/info/1161/9517.htm,登峰计划·一战成硕|“导师有约”之考研保研经验交流分享会顺利召开,2023-05-10
https://ccds.fzu.edu.cn/info/1161/9503.htm,我院顺利举行四六级经验分享会,2023-05-07
https://ccds.fzu.edu.cn/info/1161/9501.htm,计算机学院举行纪念五四运动104周年暨协同育人表彰大会,2023-05-07
https://ccds.fzu.edu.cn/info/1161/9456.htm,遇见·我的征途我的党|听老中青三代计算机人的强国声音,2023-04-25
https://ccds.fzu.edu.cn/info/1161/9431.htm,郭文忠副校长赴企业开展“访企拓岗”促就业专项活动,2023-04-23
https://ccds.fzu.edu.cn/info/1161/9475.htm,我院顺利举办计算机新一代信息技术出国留学分享会,2023-04-19
https://ccds.fzu.edu.cn/info/1161/9422.htm,计算机与大数据学院开展2023·崇尚·清明祭英烈纪念活动,2023-04-18
https://ccds.fzu.edu.cn/info/1161/9421.htm,计算机与大数据学院分党校第四期入党积极分子培训班开班仪式暨第一讲党课顺利举行,2023-04-18
https://ccds.fzu.edu.cn/info/1161/9420.htm,春暖花开，“职”等你来|计算机学院2023年简历大赛圆满结束,2023-04-17
https://ccds.fzu.edu.cn/info/1161/9396.htm,好久不见，欢迎回家 | 计算机学院77、78级校友返校共忆怡山追梦年华,2023-04-12
https://ccds.fzu.edu.cn/info/1161/9383.htm,把握机遇，踏浪前行​|我院圆满举办2023届毕业生IT信息类专场招聘会,2023-04-11
https://ccds.fzu.edu.cn/info/1161/9381.htm,计算机学院巧用本科新生班主任做好育人衔接工作,2023-04-10
https://ccds.fzu.edu.cn/info/1161/9405.htm,双向奔赴，人岗荟聚——我院积极参与软件园数字人才专场招聘会,2023-04-06
