href,title,date
https://sfl.fzu.edu.cn/info/1039/2622.htm,粽叶飘香，感悟传统——外国语学院研究生会联合兄弟学院共同举办“浓情端...,2017.05.29
https://sfl.fzu.edu.cn/info/1039/2621.htm,粽叶飘香，感悟传统——外国语学院研究生会联合兄弟学院共同举办“浓情端...,2017.05.29
https://sfl.fzu.edu.cn/info/1039/2619.htm,外国语学院在福州大学第九届校园心理情景剧表演大赛决赛中获佳绩,2017.05.28
https://sfl.fzu.edu.cn/info/1039/2620.htm,外国语学院在福州大学第九届校园心理情景剧表演大赛决赛中获佳绩,2017.05.28
https://sfl.fzu.edu.cn/info/1039/2617.htm,喜报：外院学子在福州大学首届学习马克思主义理论“一马当先”知识竞赛中...,2017.05.27
https://sfl.fzu.edu.cn/info/1039/2616.htm,喜报：外院学子在福州大学首届学习马克思主义理论“一马当先”知识竞赛中...,2017.05.27
https://sfl.fzu.edu.cn/info/1039/2615.htm,等风也等你——外国语学院红十字会联合校红会顺利开展无偿献血活动,2017.05.23
https://sfl.fzu.edu.cn/info/1039/2614.htm,等风也等你——外国语学院红十字会联合校红会顺利开展无偿献血活动,2017.05.23
https://sfl.fzu.edu.cn/info/1039/2613.htm,喜报：外国语学院学子在全国大学生英语竞赛决赛中获佳绩,2017.05.18
https://sfl.fzu.edu.cn/info/1039/2609.htm,外国语学院学工办举行2016下学年第四次例会,2017.05.18
https://sfl.fzu.edu.cn/info/1039/2611.htm,喜报：外国语学院学子在全国大学生英语竞赛决赛中获佳绩,2017.05.18
https://sfl.fzu.edu.cn/info/1039/2661.htm,手工趣学英语，赠母扬感恩情——外国语学院红十字会开展金麟社区志愿服务活动,2017.05.16
https://sfl.fzu.edu.cn/info/1039/2662.htm,手工趣学英语，赠母扬感恩情——外国语学院红十字会开展金麟社区志愿服务活动,2017.05.16
https://sfl.fzu.edu.cn/info/1039/2664.htm,外国语学院红十字会顺利开展五福缘敬老院志愿服务活动,2017.05.16
https://sfl.fzu.edu.cn/info/1039/2665.htm,外国语学院红十字会顺利开展五福缘敬老院志愿服务活动,2017.05.16
https://sfl.fzu.edu.cn/info/1039/2657.htm,喜讯：外院女篮取得“三走”主题系列篮球联赛女篮决赛亚军,2017.05.15
https://sfl.fzu.edu.cn/info/1039/2658.htm,喜讯：外院女篮取得“三走”主题系列篮球联赛女篮决赛亚军,2017.05.15
https://sfl.fzu.edu.cn/info/1039/2653.htm,火炬接力展外院青年“五四”风貌,2017.05.10
https://sfl.fzu.edu.cn/info/1039/2656.htm,外国语学院组织学生骨干集中收看五四期间重大宣传报道,2017.05.10
https://sfl.fzu.edu.cn/info/1039/2655.htm,外国语学院组织学生骨干集中收看五四期间重大宣传报道,2017.05.10
https://sfl.fzu.edu.cn/info/1039/2646.htm,喜讯：外国语学院红十字会在福州大学第十二届急救技能与知识总决赛中喜获佳绩,2017.05.10
https://sfl.fzu.edu.cn/info/1039/2652.htm,火炬接力展外院青年“五四”风貌,2017.05.10
https://sfl.fzu.edu.cn/info/1039/2654.htm,喜报：外国语学院学子在第六届全国口译大赛（华南赛区）中表现精彩,2017.05.10
https://sfl.fzu.edu.cn/info/1039/2644.htm,传五四之光，颂先进青年——外国语学院举办五四表彰大会,2017.05.06
https://sfl.fzu.edu.cn/info/1039/2645.htm,传五四之光，颂先进青年——外国语学院举办五四表彰大会,2017.05.06
https://sfl.fzu.edu.cn/info/1039/2640.htm,热情如骄阳——外国语学院男足对战环资男足创佳绩,2017.05.05
https://sfl.fzu.edu.cn/info/1039/2643.htm,外国语学院召开新疆籍少数民族学生工作座谈会,2017.05.05
https://sfl.fzu.edu.cn/info/1039/2639.htm,激昂青春，永不言败——福州大学春季足球赛之外院VS土木的比赛顺利举行,2017.04.27
https://sfl.fzu.edu.cn/info/1039/2634.htm,张扬活力，谁与争锋——“振奋杯”羽毛球比赛火热开赛，外国语学院冲入八强,2017.04.25
https://sfl.fzu.edu.cn/info/1039/2633.htm,"口译大赛高手云集，外院学子锋芒难掩——外国语学院三学子在""LSCAT 杯""第...",2017.04.23
https://sfl.fzu.edu.cn/info/1039/2699.htm,外国语学院红十字会开展五福缘敬老院志愿活动,2017.04.18
https://sfl.fzu.edu.cn/info/1039/2702.htm,奇思妙想复活节，寓教于乐志愿行——外国语学院红十字会顺利开展金麟社区...,2017.04.18
https://sfl.fzu.edu.cn/info/1039/2701.htm,奇思妙想复活节，寓教于乐志愿行——外国语学院红十字会顺利开展金麟社区...,2017.04.18
https://sfl.fzu.edu.cn/info/1039/2632.htm,外国语学院第三届日漫百科知识竞赛圆满落幕,2017.04.18
https://sfl.fzu.edu.cn/info/1039/2700.htm,外国语学院红十字会开展五福缘敬老院志愿活动,2017.04.18
https://sfl.fzu.edu.cn/info/1039/2696.htm,外国语学院成功承办福州大学2017届毕业生大型春季招聘会,2017.04.16
https://sfl.fzu.edu.cn/info/1039/2697.htm,逆流而上，不负众望——外国语学院女排勇夺排球联赛亚军,2017.04.16
https://sfl.fzu.edu.cn/info/1039/2698.htm,外国语学院开展2017年学院宣传工作座谈会,2017.04.16
https://sfl.fzu.edu.cn/info/1039/2695.htm,绿茵场上竞风流：福州大学春季足球赛之外院VS数计的比赛顺利举行,2017.04.14
https://sfl.fzu.edu.cn/info/1039/2690.htm,外国语学院圆满举行4.9男生节晚会,2017.04.11
https://sfl.fzu.edu.cn/info/1039/2688.htm,外国语学院圆满举行4.9男生节晚会,2017.04.11
https://sfl.fzu.edu.cn/info/1039/2682.htm,激情奋扬，外院女排2：0战胜人文女排,2017.04.09
https://sfl.fzu.edu.cn/info/1039/2679.htm,清明志愿行，妙泉祭先烈——外国语学院成功开展清明节志愿活动,2017.04.06
https://sfl.fzu.edu.cn/info/1039/2677.htm,清明志愿行，妙泉祭先烈——外国语学院成功开展清明节志愿活动,2017.04.06
https://sfl.fzu.edu.cn/info/1039/2681.htm,清明志愿行，妙泉祭先烈——外国语学院成功开展清明节志愿活动,2017.04.06
https://sfl.fzu.edu.cn/info/1039/2671.htm,外国语学院顺利开展2017年安全文化节系列活动,2017.04.01
https://sfl.fzu.edu.cn/info/1039/2672.htm,外国语学院红十字会金麟社区志愿服务活动顺利开展,2017.04.01
https://sfl.fzu.edu.cn/info/1039/2674.htm,外国语学院红十字会耳针义诊活动成功举办,2017.04.01
https://sfl.fzu.edu.cn/info/1039/2668.htm,勇往直前，又创佳绩 ——外国语学院女子排球队对战经管学院女排8进4半决赛...,2017.03.26
https://sfl.fzu.edu.cn/info/1039/2666.htm,外国语学院成功主办2017年第六届全国口译大赛福州大学选拔赛,2017.03.26
https://sfl.fzu.edu.cn/info/1039/2731.htm,外国语学院趣味运动会激情开赛,2017.03.26
https://sfl.fzu.edu.cn/info/1039/2729.htm,专心翻译，做到极致——外国语学院学生参观译国译民翻译服务有限公司,2017.03.26
https://sfl.fzu.edu.cn/info/1039/2667.htm,外国语学院成功主办2017年第六届全国口译大赛福州大学选拔赛,2017.03.26
https://sfl.fzu.edu.cn/info/1039/2727.htm,外国语学院顺利开展“学习总书记讲话，做合格共青团员”教育实践活动之《...,2017.03.25
https://sfl.fzu.edu.cn/info/1039/2722.htm,同心拼搏，旗开得胜——外国语学院女子排球队对战土木女排首战告捷,2017.03.21
https://sfl.fzu.edu.cn/info/1039/2723.htm,同心拼搏，旗开得胜——外国语学院女子排球队对战土木女排首战告捷,2017.03.21
https://sfl.fzu.edu.cn/info/1039/2721.htm,外院女排展风姿，2-0完胜环资,2017.03.21
https://sfl.fzu.edu.cn/info/1039/2720.htm,外院女排展风姿，2-0完胜环资,2017.03.21
https://sfl.fzu.edu.cn/info/1039/2726.htm,外国语学院第四届心理情景剧大赛完美落幕,2017.03.21
https://sfl.fzu.edu.cn/info/1039/2724.htm,外国语学院第四届心理情景剧大赛完美落幕,2017.03.21
https://sfl.fzu.edu.cn/info/1039/2715.htm,外国语学院“体育嘉年华”之拔河比赛隆重举行,2017.03.15
https://sfl.fzu.edu.cn/info/1039/2717.htm,外国语学院学子积极参与高级计算机操作员培训课程,2017.03.15
https://sfl.fzu.edu.cn/info/1039/2713.htm,外国语学院红十字会成功举办饺子DIY大赛,2017.03.12
https://sfl.fzu.edu.cn/info/1039/2712.htm,初春佳人在外，暖心无处不在——外国语学院女生节系列活动报道,2017.03.09
https://sfl.fzu.edu.cn/info/1039/2710.htm,外国语学院闽博志愿讲解纳新工作圆满结束,2017.03.08
https://sfl.fzu.edu.cn/info/1039/2711.htm,外国语学院闽博志愿讲解纳新工作圆满结束,2017.03.08
https://sfl.fzu.edu.cn/info/1039/2708.htm,外国语学院闽博志愿讲解纳新工作圆满结束,2017.03.08
https://sfl.fzu.edu.cn/info/1039/2705.htm,外国语学院第17期分党校与建筑学院第18期分党校第三次联合党课顺利举行,2017.03.07
https://sfl.fzu.edu.cn/info/1039/2707.htm,外国语学院第17期分党校与建筑学院第18期分党校第四次联合党课成功举办,2017.03.07
https://sfl.fzu.edu.cn/info/1039/2704.htm,外国语学院顺利开展“与雷锋同行，创文明校园，共建清新福建”学雷锋活动,2017.03.04
https://sfl.fzu.edu.cn/info/1039/2761.htm,外国语学院召开新学期2013级本科生年段大会,2017.03.02
https://sfl.fzu.edu.cn/info/1039/2703.htm,2017年第六届全国口译大赛福州大学选拔赛赛事通知,2017.03.02
https://sfl.fzu.edu.cn/info/1039/2759.htm,外国语学院2015级新学期第一次段会顺利召开,2017.03.02
https://sfl.fzu.edu.cn/info/1039/2758.htm,外国语学院第17期分党校与建筑学院第18期分党校开班仪式成功举办,2017.03.01
https://sfl.fzu.edu.cn/info/1039/2757.htm,外国语学院团委组织学生干部观看“青年之声”建设“四个融合”工作现场推...,2017.02.27
https://sfl.fzu.edu.cn/info/1039/2756.htm,外国语学院成功举办第20届全国英语“外研社杯”英语辩论大赛暨福州大学选...,2017.02.27
https://sfl.fzu.edu.cn/info/1039/2755.htm,外国语学院红十开展旧衣物回收活动,2017.02.26
https://sfl.fzu.edu.cn/info/1039/2754.htm,外国语学院召开新学期研究生年段大会,2017.02.23
https://sfl.fzu.edu.cn/info/1039/2751.htm,外国语学院成功举办第20届全国英语“外研社杯”英语辩论大赛暨福州大学选...,2017.02.22
https://sfl.fzu.edu.cn/info/1039/2750.htm,喜报：第20届全国英语“外研社杯”英语辩论大赛暨福州大学选拔赛校初赛圆...,2017.02.22
https://sfl.fzu.edu.cn/info/1039/2753.htm,外国语学院成功举办第20届全国英语“外研社杯”英语辩论大赛暨福州大学选...,2017.02.22
https://sfl.fzu.edu.cn/info/1039/2749.htm,喜讯：祝贺外国语学院获福州大学2016年学生思想政治教育工作先进单位荣誉...,2017.01.10
https://sfl.fzu.edu.cn/info/1039/2748.htm,喜讯：祝贺外国语学院获福州大学2016年度关心下一代工作先进单位称号,2016.12.29
https://sfl.fzu.edu.cn/info/1039/2747.htm,喜讯：祝贺外国语学院荣获福州大学2016年度学生工作社会影响力奖,2016.12.29
https://sfl.fzu.edu.cn/info/1039/2746.htm,喜讯：外院学子在福建省2016年高教社杯“我爱背单词”英语词汇大赛中获佳...,2016.12.28
https://sfl.fzu.edu.cn/info/1039/2745.htm,外国语学院2016年教学反馈会圆满举办,2016.12.27
https://sfl.fzu.edu.cn/info/1039/2743.htm,喜讯： 我校经管学院大三学生郑艾雯同学荣获第二十二届21世纪“可口可乐杯...,2016.12.26
https://sfl.fzu.edu.cn/info/1039/2740.htm,情暖冬至，爱驻福大——外院电气携手共办冬至特别活动，创意饺子香飘福大,2016.12.24
https://sfl.fzu.edu.cn/info/1039/2737.htm,舞动心光，指尖飞扬——福州大学第五届手语大赛决赛精彩上演，外国语学院...,2016.12.13
https://sfl.fzu.edu.cn/info/1039/2789.htm,福州大学首届国际文化节隆重举行，外国语学院学子尽展译者风采,2016.12.12
https://sfl.fzu.edu.cn/info/1039/2734.htm,福州大学首届国际文化节隆重举行，外国语学院学子尽展译者风采,2016.12.12
https://sfl.fzu.edu.cn/info/1039/2736.htm,喜讯： 外国语学院英语专业王思思同学荣获2016年“外研社杯”全国英语阅读...,2016.12.12
https://sfl.fzu.edu.cn/info/1039/2786.htm,环校长跑如期至意义深远，外语学院健儿强尽展风采,2016.12.11
https://sfl.fzu.edu.cn/info/1039/2787.htm,环校长跑如期至意义深远，外语学院健儿强尽展风采,2016.12.11
https://sfl.fzu.edu.cn/info/1039/2785.htm,外国语学院与土木学院2016级学生党支部联合共建见面会圆满结束,2016.12.07
https://sfl.fzu.edu.cn/info/1039/2780.htm,外国语学院青年志愿者协会温泉公园志愿者服务活动顺利举行,2016.12.06
https://sfl.fzu.edu.cn/info/1039/2784.htm,外国语学院青年志愿者协会青春广场外场活动顺利举行,2016.12.06
https://sfl.fzu.edu.cn/info/1039/2782.htm,外国语学院青年志愿者协会青春广场外场活动顺利举行,2016.12.06
https://sfl.fzu.edu.cn/info/1039/2781.htm,外国语学院青年志愿者协会温泉公园志愿者服务活动顺利举行,2016.12.06
https://sfl.fzu.edu.cn/info/1039/2778.htm,外国语学院红十字会在金麟社区开展志愿服务活动,2016.12.04
https://sfl.fzu.edu.cn/info/1039/2777.htm,坚持不懈，虽败犹荣—2016级新生篮球赛之外国语学院对战海洋学院,2016.12.02
https://sfl.fzu.edu.cn/info/1039/2776.htm,外国语学院团委召开学生会例会,2016.11.30
https://sfl.fzu.edu.cn/info/1039/2775.htm,外国语学院团委召开学生会例会,2016.11.30
https://sfl.fzu.edu.cn/info/1039/2771.htm,外国语学院在福州大学“一站到底”学术诚信知识竞赛暨第四届研究生科学道...,2016.11.28
https://sfl.fzu.edu.cn/info/1039/2770.htm,外国语学院在福州大学“一站到底”学术诚信知识竞赛暨第四届研究生科学道...,2016.11.28
https://sfl.fzu.edu.cn/info/1039/2769.htm,喜讯：外国语学院在福州大学第十一届防艾预艾主题话剧比赛中获佳绩,2016.11.27
https://sfl.fzu.edu.cn/info/1039/2768.htm,福州大学第七回日本文化祭汇报演出圆满落幕,2016.11.22
https://sfl.fzu.edu.cn/info/1039/2767.htm,福州大学第七回日本文化祭汇报演出圆满落幕,2016.11.22
https://sfl.fzu.edu.cn/info/1039/2765.htm,筑梦外院，砥砺前行——2016级新生篮球赛之外院对战法学院火热开赛,2016.11.21
https://sfl.fzu.edu.cn/info/1039/2766.htm,凌云赛场，斗志昂扬——外国语学院师生在福州大学第45届田径运动会中再创...,2016.11.21
https://sfl.fzu.edu.cn/info/1039/2762.htm,外国语学院英语配音大赛决赛强势来袭,2016.11.21
https://sfl.fzu.edu.cn/info/1039/2812.htm,外国语学院红十字会开展废品回收活动,2016.11.19
https://sfl.fzu.edu.cn/info/1039/2815.htm,校新生篮球赛外院对阵生工小组赛开赛,2016.11.19
https://sfl.fzu.edu.cn/info/1039/2811.htm,外国语学院红十字会开展废品回收活动,2016.11.19
https://sfl.fzu.edu.cn/info/1039/2816.htm,参观中国青旅，领略成功之路——外国语学院院友联络协会成功组织学生参观...,2016.11.19
https://sfl.fzu.edu.cn/info/1039/2809.htm,福州大学第45届田径运动会圆满落幕，外国语学院再获佳绩,2016.11.13
https://sfl.fzu.edu.cn/info/1039/2808.htm,福州大学第45届田径运动会圆满落幕，外国语学院再获佳绩,2016.11.13
https://sfl.fzu.edu.cn/info/1039/2810.htm,德国印象协会与飞扬国际联合举办的德国传统“假面舞会”优雅上演,2016.11.13
https://sfl.fzu.edu.cn/info/1039/2807.htm,校运会第二日，外院师生再创佳绩,2016.11.11
https://sfl.fzu.edu.cn/info/1039/2806.htm,闪亮校运，铿锵奋竞——记校运会首日外国语学院赛场掠影,2016.11.10
https://sfl.fzu.edu.cn/info/1039/2805.htm,福州大学第45届田径运动会隆重开幕，外国语学院气宇轩昂亮相现场,2016.11.10
https://sfl.fzu.edu.cn/info/1039/2804.htm,英文趣配音，秀出你的风采——外国语学院成功举办英语配音大赛初赛,2016.11.07
https://sfl.fzu.edu.cn/info/1039/2799.htm,外国语学院红十“分享生命，捐献热血”公益讲座顺利结束,2016.11.05
https://sfl.fzu.edu.cn/info/1039/2801.htm,笔抒六有，信寄情怀——15级日语4班团支部联合福友阁木兮咖啡厅开展“给L...,2016.11.05
https://sfl.fzu.edu.cn/info/1039/2803.htm,忆红色岁月，扬长征精神——外国语学院党建学习部开展纪念“建党95周年及...,2016.11.05
https://sfl.fzu.edu.cn/info/1039/2802.htm,笔抒六有，信寄情怀——15级日语4班团支部联合福友阁木兮咖啡厅开展“给L...,2016.11.05
https://sfl.fzu.edu.cn/info/1039/2800.htm,福州大学秋季足球联赛小组赛之外国语学院对战海洋学院火热开赛,2016.11.05
https://sfl.fzu.edu.cn/info/1039/2798.htm,外国语学院召开第45届校田径运动会本学院动员大会,2016.11.04
https://sfl.fzu.edu.cn/info/1039/2797.htm,“外释韶华，环心你我” ——2016级外国语学院与环境与资源学院联合迎新晚...,2016.11.01
https://sfl.fzu.edu.cn/info/1039/2794.htm,扬急救之帆，为生命护航——外国语学院红十举办第四届急救大赛,2016.10.31
https://sfl.fzu.edu.cn/info/1039/2791.htm,外国语学院组织开展 “纪念红军长征胜利80周年之走进福建省博物院”红色实...,2016.10.30
https://sfl.fzu.edu.cn/info/1039/2841.htm,外国语学院团委组织领导学院各班级团支部开展形式多样的团支部立项活动,2016.10.29
https://sfl.fzu.edu.cn/info/1039/2840.htm,外国语学院“纪念长征胜利80周年暨青年之声合唱比赛”隆重举行,2016.10.28
https://sfl.fzu.edu.cn/info/1039/2839.htm,外国语学院开展两学一做专题党课,2016.10.27
https://sfl.fzu.edu.cn/info/1039/2838.htm,外国语学院开展两学一做专题党课,2016.10.27
https://sfl.fzu.edu.cn/info/1039/2837.htm,喜讯：外国语学院选手在2016年“外研社杯”全国大学生英语大赛福建赛区比...,2016.10.26
https://sfl.fzu.edu.cn/info/1039/2832.htm,外国语学院积极组织纪念红军长征胜利80周年系列团立项活动,2016.10.24
https://sfl.fzu.edu.cn/info/1039/2836.htm,It’s time to speak out——英语口语协会活动掠影,2016.10.24
https://sfl.fzu.edu.cn/info/1039/2834.htm,情寄国粹魂，曲暖夕阳红——外国语学院15级日语4班团支部在清逸托老院搭起...,2016.10.24
https://sfl.fzu.edu.cn/info/1039/2831.htm,外国语学院积极组织纪念红军长征胜利80周年系列团立项活动,2016.10.24
https://sfl.fzu.edu.cn/info/1039/2830.htm,外国语学院“共圆中国梦，奋力新长征”纪念红军长征胜利80周年诗歌朗诵会...,2016.10.24
https://sfl.fzu.edu.cn/info/1039/2829.htm,传承敬老品质，提高文化修养——外国语学院14级英语三班携手院红十走进五...,2016.10.20
https://sfl.fzu.edu.cn/info/1039/2827.htm,传承尊老传统，弘扬中华美德——外国语学院红十走进五福缘敬老院,2016.10.19
https://sfl.fzu.edu.cn/info/1039/2826.htm,传承尊老传统，弘扬中华美德——外国语学院红十走进五福缘敬老院,2016.10.19
https://sfl.fzu.edu.cn/info/1039/2825.htm,“翻译中国文化的成功要素”——澳洲西悉尼大学韩静博士来院讲座,2016.10.18
https://sfl.fzu.edu.cn/info/1039/2822.htm,外国语学院红十举行防艾话剧演员招募面试,2016.10.17
https://sfl.fzu.edu.cn/info/1039/2824.htm,福州大学秋季足球联赛小组赛之外国语学院对战紫金矿业学院火热开赛,2016.10.17
https://sfl.fzu.edu.cn/info/1039/2823.htm,旧衣传温暖 环保记心间,2016.10.17
https://sfl.fzu.edu.cn/info/1039/2818.htm,励志人物：佳木默不语，琪瑰自绽放,2016.10.16
https://sfl.fzu.edu.cn/info/1039/2820.htm,模范人物：营巢燕子逞翱翔 举志在雕梁,2016.10.16
https://sfl.fzu.edu.cn/info/1039/2817.htm,外国语学院在2016年福州大学大学生暑期“三下乡”社会实践校级先进集体及...,2016.10.15
https://sfl.fzu.edu.cn/info/1039/2864.htm,文化小札——记外国语学院15级日语系日本文化体验周活动,2016.10.13
https://sfl.fzu.edu.cn/info/1039/2862.htm,外国语学院成功承办福州大学第十五届英语演讲赛暨2016年“外研社杯”全国...,2016.10.11
https://sfl.fzu.edu.cn/info/1039/2861.htm,外国语学院2016级新生才艺秀成功举办,2016.10.10
https://sfl.fzu.edu.cn/info/1039/2858.htm,外国语学院师生参加福州大学2016年国庆节升旗仪式,2016.10.01
https://sfl.fzu.edu.cn/info/1039/2859.htm,外国语学院师生参加福州大学2016年国庆节升旗仪式,2016.10.01
https://sfl.fzu.edu.cn/info/1039/2857.htm,外国语学院召开2016-2017学年首次团委学生会例会,2016.09.28
https://sfl.fzu.edu.cn/info/1039/2855.htm,外国语学院召开2016-2017学年首次团委学生会例会,2016.09.28
https://sfl.fzu.edu.cn/info/1039/2853.htm,外国语学院成功承办福州大学第十五届英语演讲赛暨2016年“外研社杯”全国...,2016.09.27
https://sfl.fzu.edu.cn/info/1039/2854.htm,外国语学院成功承办福州大学第十五届英语演讲赛暨2016年“外研社杯”全国...,2016.09.27
https://sfl.fzu.edu.cn/info/1039/2851.htm,福州大学第十五届英语演讲赛暨2016年“外研社杯”全国英语演讲大赛外国语...,2016.09.26
https://sfl.fzu.edu.cn/info/1039/2850.htm,外国语学院在2016福州大学学生游泳比赛中获佳绩,2016.09.26
https://sfl.fzu.edu.cn/info/1039/2852.htm,福州大学第十五届英语演讲赛暨2016年“外研社杯”全国英语演讲大赛外国语...,2016.09.26
https://sfl.fzu.edu.cn/info/1039/2849.htm,校新生足球赛外院对阵人文小组赛开赛,2016.09.25
https://sfl.fzu.edu.cn/info/1039/2848.htm,外国语学院团委学生会各部门纳新宣讲会顺利进行,2016.09.23
https://sfl.fzu.edu.cn/info/1039/2845.htm,外国语学院成功举办2016年暑期班级三下乡风采展,2016.09.21
https://sfl.fzu.edu.cn/info/1039/2847.htm,外国语学院成功举办2016年暑期班级三下乡风采展,2016.09.21
https://sfl.fzu.edu.cn/info/1039/2846.htm,外国语学院成功举办2016年暑期班级三下乡风采展,2016.09.21
https://sfl.fzu.edu.cn/info/1039/2844.htm,外院男篮新老生友谊赛顺利举行,2016.09.19
https://sfl.fzu.edu.cn/info/1039/2843.htm,外国语学院学生会主席团换届选举大会圆满落幕,2016.09.14
https://sfl.fzu.edu.cn/info/1039/2842.htm,外国语学院学生会主席团换届选举大会圆满落幕,2016.09.14
https://sfl.fzu.edu.cn/info/1039/2894.htm,外国语学院开展新生阳光走访活动,2016.09.10
https://sfl.fzu.edu.cn/info/1039/2892.htm,外国语学院开展“大学精神”三观教育主题讲座,2016.09.08
https://sfl.fzu.edu.cn/info/1039/2890.htm,外国语学院开展“大学精神”三观教育主题讲座,2016.09.08
https://sfl.fzu.edu.cn/info/1039/2889.htm,2016级新生安全教育讲座成功举办,2016.09.07
https://sfl.fzu.edu.cn/info/1039/2887.htm,福州大学外国语学院2016级新生开学典礼圆满落幕,2016.09.07
https://sfl.fzu.edu.cn/info/1039/2888.htm,福州大学外国语学院召开2016级研究生导师见面会,2016.09.07
https://sfl.fzu.edu.cn/info/1039/2883.htm,外国语学院迎新工作圆满完成——以梦为马，启航外院,2016.09.06
https://sfl.fzu.edu.cn/info/1039/2884.htm,外国语学院领导深入宿舍看望新生及家长 ——躬亲走访，诚挚关切,2016.09.06
https://sfl.fzu.edu.cn/info/1039/2885.htm,学校、学院领导老师视察迎新工作 ——亲临现场，寄语迎新,2016.09.06
https://sfl.fzu.edu.cn/info/1039/2886.htm,迎新日采访新生与家长——青春无限，扬帆起航,2016.09.06
https://sfl.fzu.edu.cn/info/1039/2881.htm,外国语学院2013级本科生召开新学期首次学生干部会议,2016.08.31
https://sfl.fzu.edu.cn/info/1039/2880.htm,我院召开学期初学生工作第一次全体会议,2016.08.26
https://sfl.fzu.edu.cn/info/1039/2879.htm,外国语学院学工办召开期末学生管理工作会议,2016.07.09
https://sfl.fzu.edu.cn/info/1039/2877.htm,外国语学院召开暑期留校安全会议,2016.07.01
https://sfl.fzu.edu.cn/info/1039/2876.htm,2013级实习就业动员、期末考试诚信年段会顺利举行,2016.06.16
https://sfl.fzu.edu.cn/info/1039/2874.htm,福州大学研究生“学术·风尚”主题教育之科技论文摘要的翻译问题讲座成功举办,2016.06.15
https://sfl.fzu.edu.cn/info/1039/2875.htm,福州大学研究生“学术·风尚”主题教育之科技论文摘要的翻译问题讲座成功举办,2016.06.15
https://sfl.fzu.edu.cn/info/1039/2872.htm,韶华四年感谢青春有你，毕业晚会再约后会有期,2016.06.14
https://sfl.fzu.edu.cn/info/1039/2869.htm,2014级学生党支部开展“两学一做”交流会,2016.06.13
https://sfl.fzu.edu.cn/info/1039/2866.htm,美岐小学举办兴趣小组成果汇报演出,2016.06.11
https://sfl.fzu.edu.cn/info/1039/2920.htm,美岐小学举办兴趣小组成果汇报演出,2016.06.11
https://sfl.fzu.edu.cn/info/1039/2919.htm,外国语学院召开团委学生会毕业季准备工作例会,2016.06.10
https://sfl.fzu.edu.cn/info/1039/2918.htm,2015级专业型研究生党支部开展“两学一做”专题学习教育活动,2016.06.09
https://sfl.fzu.edu.cn/info/1039/2917.htm,青协携手美岐小学举办六一游园会,2016.06.07
https://sfl.fzu.edu.cn/info/1039/2916.htm,“品味端午，传承文明”端午节系列活动顺利举行,2016.06.05
https://sfl.fzu.edu.cn/info/1039/2915.htm,外国语学院外联部举办创意策划大赛,2016.06.02
https://sfl.fzu.edu.cn/info/1039/2913.htm,“风华正茂 助力团学”——五四“志青春 行风采”系列活动三,2016.05.31
https://sfl.fzu.edu.cn/info/1039/2914.htm,“风华正茂 助力团学”——五四“志青春 行风采”系列活动三,2016.05.31
https://sfl.fzu.edu.cn/info/1039/2912.htm,“二手市场”活动在青春广场顺利开展,2016.05.30
https://sfl.fzu.edu.cn/info/1039/2911.htm,外国语学院举办美国南阿拉巴马大学留学项目讲座,2016.05.30
https://sfl.fzu.edu.cn/info/1039/2910.htm,“弘扬传统文化，树立中华国魂”团立项四——五四“志青春 行风采”系列活动,2016.05.28
https://sfl.fzu.edu.cn/info/1039/2909.htm,“弘扬传统文化，树立中华国魂”团立项四——五四“志青春 行风采”系列活动,2016.05.28
https://sfl.fzu.edu.cn/info/1039/2907.htm,“弘扬传统文化，树立中华国魂”团立项二——五四“志青春 行风采”系列活动,2016.05.27
https://sfl.fzu.edu.cn/info/1039/2905.htm,“弘扬传统文化，树立中华国魂”团立项二——五四“志青春 行风采”系列活动,2016.05.27
https://sfl.fzu.edu.cn/info/1039/2902.htm,福州大学第八届心理情景剧校决赛圆满举行,2016.05.27
https://sfl.fzu.edu.cn/info/1039/2903.htm,福州大学第八届心理情景剧校决赛圆满举行,2016.05.27
https://sfl.fzu.edu.cn/info/1039/2901.htm,“弘扬传统文化，树立中华国魂”团立项一——五四“志青春 行风采”系列活动,2016.05.26
https://sfl.fzu.edu.cn/info/1039/2900.htm,“弘扬传统文化，树立中华国魂”团立项一——五四“志青春 行风采”系列活动,2016.05.26
https://sfl.fzu.edu.cn/info/1039/2899.htm,“弘扬传统文化，树立中华国魂”团立项三——五四“志青春，行风采”系列活动,2016.05.25
https://sfl.fzu.edu.cn/info/1039/2897.htm,“弘扬传统文化，树立中华国魂”团立项三——五四“志青春，行风采”系列活动,2016.05.25
https://sfl.fzu.edu.cn/info/1039/2942.htm,外国语学院考研保研经验交流会成功举行,2016.05.24
https://sfl.fzu.edu.cn/info/1039/2941.htm,福大口译选手参加第五届全国口译大赛华东大区赛简讯,2016.05.16
https://sfl.fzu.edu.cn/info/1039/2939.htm,外国语学院红十字会走进五福缘敬老院,2016.05.15
https://sfl.fzu.edu.cn/info/1039/2938.htm,外国语学院红十字会走进五福缘敬老院,2016.05.15
https://sfl.fzu.edu.cn/info/1039/2937.htm,我校英语辩论队获第十九届“外研社杯”英语辩论赛华南赛区三等奖,2016.05.12
https://sfl.fzu.edu.cn/info/1039/2936.htm,急救大赛外国语学院荣获佳绩,2016.05.08
